"HolderAddress","Balance","PendingBalanceUpdate"
"0x8af700ba841f30e0a3fcb0ee4c4a9d223e1efa05","12,898,561.808591235860652115","No"
"0x5555551fc55b8800db43b69a3c4f468d413578dd","9,975,598.063712628772896523","No"
"0x6e799758cee75dae3d84e09d40dc416ecf713652","2,471,088.446190017556359636","No"
"0xb00543daaff24b5e81a502a79a888ade2b085d5d","2,293,259.559281261678543992","No"
"0xaa4cf724a400f6fc7e25e177fc6ef68857712285","2,222,430.329776933818869431","No"
"0xc253b19091852b0a05728241946fd3e80f089664","1,513,806.976064655513700688","No"
"0x2639db27d59d2a1b4e4663f45e489ed9bd2e5e10","1,466,876.614014747623366244","No"
"0x111069efb5241d44f527f2f28eba5d26d7a2f8f0","1,390,899.080892486494072745","No"
"0x9bef6bf8e6b1ed4f8b6f2db3c1d86df19eebd454","1,321,937.284637613957202557","No"
"0x9edcb464c0afdd01a5ffbd09309b437c7dadeab3","1,241,683.986827995397970849","No"
"0x7612d3ef4edd72fa98086e45430047788e52b9f2","1,139,562.377860531347577305","No"
"0x1f89253802aeae9ec508350ceba63e5d43fe99a3","1,094,363.077449269870757476","No"
"0x64627901dadb46ed7f275fd4fc87d086cff1e6e3","1,081,971.120266815473756166","No"
"0x9844c3688daaa98de18fbe52499a6b152236896b","1,018,078.752460173317446484","No"
"0x57655b342b7bf1a1134b572e43eb62bbe56bf7cf","974,050.308258073822756105","No"
"0x78bccd5d99c37c74e5b820a3a1627aaee7871567","781,199.818778322367800155","No"
"0xf0043b2669e4b9b80e0f3ad10b8d1d682ebda71b","758,771.603513969815861803","No"
"0x5602605a0a3c9ca48f48057e31f328f40e2adcb8","747,040.602830545113902088","No"
"0xbdfa4f4492dd7b7cf211209c4791af8d52bf5c50","713,692.77271608345583447","No"
"0x3ccc596a2be298ff9e94bc583bc1de6429cd0f0a","536,442.975304680345290258","No"
"0x5a40ab806a038afe9c4ef413d36b6356a5e4d2c5","507,343.01703429380304778","No"
"0xc8810fde8e6f0911d8b180e03c367b2a2838bad6","505,255.562140699472729322","No"
"0xf6335f7ed06f99d5596c153f9242ee4b8e09ef59","502,990.916260589397251429","No"
"0x31d3243cfb54b34fc9c73e1cb1137124bd6b13e1","484,232.260401073024787194","No"
"0x3e9dcbe355af8893aed161d0fb6ec4f9f553a6dc","478,294.294877063222250197","No"
"0xf8a5a74066a16ab59a893a116bf12debf0731c69","477,534.407160038380082037","No"
"0x26e547a9f3fd90e49a9a85a91001ca3f7ba2c81d","405,186.182389629001558851","No"
"0x121df6cf9d35c240aa191dc045e24b4f4ef4fa5b","385,108.607154002329082565","No"
"0xd2eda519196fb6baa1aa602820130ef3093f9c23","369,481.742875513088970058","No"
"0xbe540a7daf95accb7f4dffc3f72d215876f40010","367,319.374734941024320071","No"
"0xbe6698cdc1e9f65d8c5149f3adb2603b0385ffcb","355,095.047685669030569957","No"
"0x44431068f68417d9afab4462bd01584cb0a57a9e","293,272.239545825422509144","No"
"0xe0019d15f39ec9e8007acd7ca0776dd90eb3d333","272,275.731747578539214964","No"
"0x5dd596c901987a2b28c38a9c1dfbf86fffc15d77","269,878.961633752290213885","No"
"0x6ad977aa58ebca43ee1be688274c037be7a7a0e5","269,547.371714873230483196","No"
"0x0cbe5e4df430480ae5f095aebcb27cf012f44d51","262,806.297251337757458534","No"
"0x0e1ad0fefd3a7603e39db2a02e4e55bd54ec1c8b","257,857.372116286906762939","No"
"0x9f5237babaef17324d4fc577a35dc0c40d4e2164","248,598.157260087686886703","No"
"0xf2b889437f243396b29e829908b5d8ebe2e13048","247,387.27008527117457727","No"
"0x9a2a20091c094c2c3f846d677674ae8ca7285251","244,549.472880207560537786","No"
"0xef5311dd95f4d3f8be88a3dc3ea71b48e71a12eb","240,692.453120875421885774","No"
"0x6780ac060fdcba20ae02a6197c84bdc70cf8716b","236,070.27548907889602243","No"
"0x71f12a5b0e60d2ff8a87fd34e7dcff3c10c914b0","232,448.136812178846942086","No"
"0xf0dfb4e59a9e6bd52df1435194849bd1a64889ed","215,493.224433413330886956","No"
"0xe55c83a72ed2f9debbc3edc8037f5aa82086e9e8","201,906.27637390969064688","No"
"0xba146536cc1585b2e192358263197ac1dfb87639","200,078.724544167432032857","No"
"0xf24a872344d7e78e6f9895a57b672d93f29d3100","199,524.898372063710544946","No"
"0x058b10cbe1872ad139b00326686ee8ccef274c58","198,300.231583200820139106","No"
"0x77e3dae164c3145452b81f5affb2e8c6f0a226c9","194,695.199199355595281971","No"
"0x80878c3e0a19f25f126425e4d4e0aa944b67a51f","192,536.007505742047930303","No"
"0x20eadfcaf91bd98674ff8fc341d148e1731576a4","191,204.923423471719062635","No"
"0x32d08fde723c687a2bc6f5321bae63c7189483ed","190,950.555404551367758389","No"
"0x7527557858b4b40f9199a49ab3746179f36bd9d8","188,230.816688334807891299","No"
"0xa15071f4a6274cd8520ea1032ae36fd8685ad5f8","178,991.294798260751924877","No"
"0x5eac117187cac1e5654080835b086776fe2ec179","173,319.4207579836875588","No"
"0xd0ea4fd0073ae1d8910aedaab679d8e51a879ce3","171,513.218863616225931515","No"
"0x3be3a8613dc18554a73773a5bfb8e9819d360dc0","170,395.113027759559210027","No"
"0x07930c93dcd3425b9ebd67765e28a0bbdb0d5893","166,803.888615342540220715","No"
"0xf7961aa21fac3fefedeb90723a0cf1bb7ba053c9","162,510.222605093587973294","No"
"0xc7316e3d768b79adf4d9b9a85c234ae181056659","162,420.066933114275987992","No"
"0x30d883d8805bb6e5feb9334913cd4798c1e32ff6","152,796.122444763836132088","No"
"0x21b7641470b6d78a24310ffd785bbff7361c6b28","151,656.879058675059437027","No"
"0xa1eaac6a5711981aa1006e2cddbf5e218e814cdb","150,032.686466224514672151","No"
"0xf6077a097e2be98941d79be2b285d085716639d8","147,714.077318617846387814","No"
"0xecf48d0cc25ac3bc17beba5f773b896da1ff0783","143,338.9465218296023203","No"
"0x4f2bf7469bc38d1ae779b1f4affc588f35e60973","143,326.526249164871703131","No"
"0x98de2e6749be6bd822fd65bfc957210f48bac007","143,210.545136608014934961","No"
"0x4a5d1524a2dc7b2b832dc3b37e1dae3da1e975ab","136,180.952192087125982574","No"
"0x8530ddd0508148c12595f3bce669918ebe3b1432","131,616.714250272430031487","No"
"0xbc84b23a7a85d2a77a077a3fa9368400e2bb8c12","129,985.343146980725669168","No"
"0x602bca87173b0031edc06f85ca93471a76dc3821","129,287.773887322872723552","No"
"0xebe0e32adb9eac297ab356c78034d93d77e65256","129,078.144420019565147764","No"
"0xccfa52dc1d1720c8dbf689baac6cfcf12b239e33","126,923.313542801311180971","No"
"0x9f127b66b1620d97de98746c27e245612e40285c","126,910.870909686672629654","No"
"0xf83c4ccf2556d45b9f670900343885549f612240","120,935.867691926155218862","No"
"0x109e8d93943e519e1ef75335a1757e05b71a2e9a","119,391.632465733843321326","No"
"0x4c2b7ca8759951709df9b1afbc6c2782d4f35a75","119,147.493186695701594184","No"
"0x5919b35d2bde7eed1f4661f050244190de6c6c11","114,486.488132477569871601","No"
"0x76263ab5a2c0f39055f8695901721e9efbf9d1d6","113,080.643158583070270404","No"
"0xb0d28072304f61132d62dcc4078d0d2ddaa73613","110,762.62361604881903646","No"
"0xebd8270f0ec3ffe74f81e144c4970ff1d4d02bbc","110,365.790820950189965479","No"
"0xac4fb9cab52f0932e6343d207b0bffb1713dd998","108,150.569539717747570534","No"
"0xf074d594ef33dc5af5a922c2a7c9c906cd5ffa4b","108,005.788653643791620639","No"
"0xf7eec250d1096c330de38bc196f14442e9e22fa6","106,755.483937985257793643","No"
"0x9f737ab48e7eee2ade8fe37108bf371975db45a8","103,689.793349250189801711","No"
"0x8cbcda0cd7df045cf7fbf4b477dcbdea3d88746f","102,209.65009207429896013","No"
"0x79e40ab4bac23e2910c03e2fc24819fe498a9491","101,585.628675757975682901","No"
"0x091aaeae9a2a86d855e9602a42c85099c11e05c1","101,266.780687564690775448","No"
"0xb3cb41b988b0cb278a5896212a69df42960bb9fa","101,177.230208076853194801","No"
"0xf9aeb52bb4ef74e1987dd295e4df326d41d0d0ff","100,681.397278143013478364","No"
"0xfab10aa58bf87a3499bd5b603af8c442fc48cbac","99,132.133898641872897668","No"
"0xb3b45cbc7b4650035a15c4e858bf7c21667a4741","96,291.200941099790518385","No"
"0xc2e47e8807abe8d25d121646af3f2c869e1918b1","95,700.645785393966823724","No"
"0xd40f538d5d7f0630ac173e3c3059dfc1c0867834","95,693.543659744984846409","No"
"0x796ee28ce42bf7bd43a09acd43fad0aacd7c3b29","95,683.735062264721349902","No"
"0x9fb9fc9296e9e5f3c1532a50bee89715a19161fe","95,604.703558491854307229","No"
"0x327418f6f6b62c2b648302e24307a0b973e37673","95,514.669202423181216683","No"
"0x9a80eaeb969002b40102e506c466f7a126a87623","95,510.067405990079619134","No"
"0xcd0e5d60cd56164391998f9de244a3107f9355af","81,715.448880211888770572","No"
"0x061c594850b9fae25cb8f832cf24e69fb0cfe61c","79,202.541051716470136968","No"
"0x28d664b3d47c7f5980f94ba97adb9f2c9462560c","78,473.45843423635846624","No"
"0xc58d3ac95f19db4719b070a7c02ad2525921f9f9","78,254.402822928226026795","No"
"0x0a200f2ff5e0ef31a7ed91906a78c6f361023b24","77,709.888170805302226388","No"
"0xa9ca54c3bf965a4914fc205abf1dd7494150bfb0","75,392.315101944248811407","No"
"0xbf451dd768c2c88ae1e61a7c7e066b572b8c36d8","75,231.20686169719539464","No"
"0x756cc95ceba16adcfc829f5a45549f1976dc36c7","75,152.186736212858618725","No"
"0x886d87047dd967f5d03cc40822b73bd3902471e0","74,559.616775422298635638","No"
"0x04afb9f8c5c8e53415fefa33b03167336b51ffa1","74,487.17711489317573869","No"
"0xa0d9ab615cd3652ee8e699f068a5411ccd1db72d","74,473.224765441769478243","No"
"0xae4eef02e0ee91061115fdf580d725d1544a2922","72,799.943298006380776313","No"
"0x0b2c2bad715b981d050872a7805013b0abe7b694","72,727.852865217060968314","No"
"0xbddf6d5a82ab011b692ff4aa9d75bf675d1d785d","70,667.861210373318465663","No"
"0x359742b0bc8d2623c7c28461bfbb5b0d266db719","70,410.091588894136862528","No"
"0x2b81cf00392506d1ccba003d400e32af8d0861a9","69,909.222560493561149822","No"
"0xb5fb748ec3e019a7ed4f6f701158bc23fa3a2626","66,980.367116286534708809","No"
"0x634afae222af1100ea228746ae23225ff5c15af3","66,336.813432569545009896","No"
"0x5a35eed71cfe12b9bc50d4e441f42238dc744861","66,144.799665577178673467","No"
"0x16f037a3ddf53da1b047a926e1833219f0a8e1fc","64,759.453870012028899063","No"
"0xa0f2e2f7b3ab58e3e52b74f08d94ae52778d46df","62,759.977906352602638485","No"
"0xd5432cd4cd98f201afac9998b35ce9731da1b498","61,542.735034139691102072","No"
"0x101c2919dd5743cc7728a9de3e551e6c7794a06a","59,118.503256211611143081","No"
"0x1fda682c885ffa41355cb957644ea1bddeda2206","58,354.02330507207904719","No"
"0xe8bd4c370619c6c6722aaaa9989fccd7425e706e","57,646.689933033111874329","No"
"0xc6554edd633726d569946c35181bbec3a73f6424","57,385.022853688715741088","No"
"0xee3b4528e28c3dd86d9e83f7eb04f5afd53b0d8d","57,292.834390298879597273","No"
"0x991cec65a906b5727b32d175cfc550673a20ed17","56,799.7358785183481914","No"
"0x7d83fd5e4a2c40f99801be3748de1de6ec189a12","56,789.069664748117524669","No"
"0xdb611d682cb1ad72fcbacd944a8a6e2606a6d158","56,629.421085218303523392","No"
"0x0d8e931a2743bfb50d1429ec1e73a466a4fa9bb0","56,324.136068060731857737","No"
"0x992cbf662121648b4375532b837a6df1c699e29b","55,781.498863466906424673","No"
"0x3754bac7ff1f26877237d156e17e3c425015253c","55,603.17358229586309772","No"
"0x2f2ad3e2c160d3de9503bb63b864ee8358cc5050","53,774.376300511584160135","No"
"0x5deb8b6f0147be8e6128cbb9a58c2ccb506ff58b","53,385.455450914608267789","No"
"0xc171be3cec4d93503e14a1eb65e5e63d504915a1","50,763.213762640990347544","No"
"0xb3252e1933de69550df3cb647c049b4799a70345","50,755.832992051888991017","No"
"0x1b7ef850900bbf68f58c494f92c07fc953be709d","50,693.112976931983706728","No"
"0x2fa95b1cf56f656c61d67d5f84d9e3d7ebe31bc0","50,670.567845019863524815","No"
"0x377f81f6fcf37cc9ab9d52cd3d396ab454e0ab65","50,659.706077702659329906","No"
"0x009e0477862556eb342aece8d21b66b679351312","50,482.807373578539164763","No"
"0x603735b838d6bb5221a57f40ee6b11ac59bccdb3","50,449.657050022028291895","No"
"0x578bedf58b1294774c1ebc45ce9f5d8a7633828e","50,448.841580138019234575","No"
"0x362644989e5e8ac9ae553a47e6105e17155f147c","50,390.445646871196763013","No"
"0x9ae52c540d8043247d862de7bebf7a0184411a7f","49,966.020604592463620519","No"
"0xc756eae1a5cb10c4d77c68436d8088c12e357f7b","49,759.082179671271115174","No"
"0x121f44dbaf5f201208f6b8caa961b6688770eac9","49,738.75171895074821202","No"
"0x56a284acbd7318380fc8a380cd5695bb14b5a0ce","48,939.720786185261308942","No"
"0xfb61e503d5572896d6590c29613e799d49766652","48,732.186342801717123324","No"
"0x96e5e99c661c90625b7a5d7a76ac1a40a1daf0ed","48,409.438799720014410563","No"
"0xcabe2982790d97af3572d5ea5d20e6c7479163f3","48,046.85294065861569461","No"
"0xedea170025e0a3045f96fdd44eb816e7cbe0bad9","48,026.588543357957989687","No"
"0x757927b2c41d62cb31a9d802d880a69d02e4ad34","47,866.2581153658814475","No"
"0x3ed3f3ad68fe48cc7dcef2b952fc2148d1d33a18","47,836.176822478550868402","No"
"0x8577b84527ced5d2d9f299dc6027a9e049c17d6c","47,601.241854191724793936","No"
"0x046d9eb831715e6593ec19b65b912b0bf562689f","47,335.222068252384698739","No"
"0x51b0eab5e7aef09d268d20d2c2c0c147220d6535","46,346.441514774108811555","No"
"0x59b2b7c2cfc1139de1a916ae56dc5971e1e8383f","45,517.177128154133189664","No"
"0x53f2736fae551c998d4e72e519f1acf474264de4","45,225.618040958035172364","No"
"0x5a28038acc5bf94c0fcd21f01a06b2652df3191e","45,197.671178107635327934","No"
"0x605bd335afc1cb171dee86fd2ed69eb70d508d08","44,557.644090000633912931","No"
"0xacacb98d4419e37aec57b738f7b2f6982d0075bb","43,154.818953230329766504","No"
"0xc7d36f9145dbe07faffe092a7e9543306c77ce71","42,984.671406161847690846","No"
"0x0ac600ef6dc99b17178c049318f9e24b019d62b3","42,868.534642564274072307","No"
"0x915a7195ea95fe0d62274b7e01fc1d540c3bfb68","42,799.72580898344548059","No"
"0xa49c88ca2f55cc50ed0962808dd719ce925e8154","42,350.114302598426406282","No"
"0x77a3e747f34043d68864acaf95156e2174f893c6","41,168.047114887781013085","No"
"0xab3a3c907ebe59eaf6e5a58918ef1798c034a71c","40,827.533571370004941301","No"
"0x23f78babc345f483468752bcc12cd83c470bcf80","39,958.533940389736177253","No"
"0xe24f1714203518c0972f9e81286e273b445980b5","39,663.354554588575569303","No"
"0xfd26f25d6588b752a90e600aff038a654d64a42c","39,280.667519306377392127","No"
"0x7d7cce661559e9b123415f30df4a2e631e133126","39,219.206809728472912302","No"
"0x459fea28e89e7b6dcc005f08eb13089a3edd1c94","39,077.090531499266168051","No"
"0x632adf007b697bed10eccd7f4aaa307b8cdc88ec","38,673.741054715490196136","No"
"0xb8a4eae88a3ad58de06ee3c8ede951369106a84f","38,337.548241313783668776","No"
"0x722650f88c406aa84e13d917142ff5b3ef5bcac8","38,325.449779680473552494","No"
"0x39f9b32c5006d48d0eb9fda03f822f34b29e853c","38,132.939576272451852001","No"
"0x16a703e1100ccef9a5dd2bb29d687d5cfa0cddad","37,989.085461544468885502","No"
"0xbf9f55cf8cb2d8cfdf177d765d7c32bee5a76280","37,895.218630932203170674","No"
"0x9464d0bf7aa108e2918b60cce2d82bebde309252","37,469.052361529576285177","No"
"0xa9ff51f526b583911cf5e0e5c98a565b1375c3fe","36,426.665365077731418988","No"
"0x23807a3a3aa81c66c91affdab9f84255468e2175","35,782.565397436148159752","No"
"0x51c06ecc4dbd9a6df156843ce7761caa79e080b7","35,590.491978075464414208","No"
"0x439b5e3b9af606327558add370197d3a7c492d7b","35,067.917486827169282565","No"
"0xf5a46e045709eaef7033d6d957498a1bb17bbd13","34,918.856257901079576632","No"
"0x106e515c1a5c61fc22e13be7a66ab8bed3dde2e5","33,806.200193201843319442","No"
"0x86a76669cdf8473731cd40b3d2c5ea46a2edf71c","32,534.662753576943697595","No"
"0xe5d882ba0bbca7945c8f2f09b1d8cdebb6e0e92f","32,145.090204441013101345","No"
"0x4ab69e2ebd2b39c8b31cd0aa8a7d11f0a53ba575","31,098.711292024853655972","No"
"0x75a8816b106f973424d2a2ceb5b277179d1a79bf","30,872.209138277912046228","No"
"0x2b5abe232f35350f80f9c3a61761294a467f1ab6","30,800.138571710555623033","No"
"0x1b648ade1ef219c87987cd60eba069a7faf1621f","30,612.87117690959170607","No"
"0x6dd8b1bd490e14bf3da72450d6d6112276ac986e","30,059.650743037164963136","No"
"0x872d3fb74cb230faf1746b4e66971551a010ba6d","30,035.622358617682169958","No"
"0x80fb5880f38185661962e475ac1557817dc9faea","30,023.289148351829459129","No"
"0xa64d0e898ca91e8bb05ff75321076b5588e88db4","30,019.865142014463502902","No"
"0xd8fa8dc5adec503acc5e026a98f32ca5c1fa289a","29,872.296386660102939803","No"
"0x639e37f53de0ec1dadc1373f0f345200e754fb09","29,683.595036788266509166","No"
"0xb60d70d3b841a245b9526149f7e4fbc5292a271a","29,083.925186312501872101","No"
"0xb89879c6074e6d90c46d06a3c1dcfb554823e294","29,066.505229133072860622","No"
"0x362e90b61ef87114e49f15a8c4091c682de180ca","28,866.819227493502200043","No"
"0x6ee5b28005d2469080d942d071faac9a46f5f80c","28,461.751606702901315681","No"
"0x5023d6223c326e1d4eb4762c2e38a3da90779544","28,439.62003652252153824","No"
"0x5ae36d7acd459302876b2d1c312d5c2b0507b794","28,177.445015944760144538","No"
"0xa27b8ca845ae157138caebdc2424e6e5fb841746","28,089.682808827073116012","No"
"0x54739691f704649c041aca4efd22a3600ece4178","27,453.762265351281081061","No"
"0xb1fe178e0175bcccfa379152ef175bd96bcac5a3","27,349.113118459712800821","No"
"0x38c9ecf2858cbb06053f14f0139cb5c217e67a91","26,473.326134917606282107","No"
"0x920f9fb367c457819ab678af65a854995d74a0af","26,205.87725320761462006","No"
"0x5039729c34b2634a99ff81ea3826e9e73cad5398","25,952.485321868574852234","No"
"0xb8fa0f74a71b700a8f04032af05ce3524ee11b90","25,534.095251648173212421","No"
"0x3f3b5316be08ea5d449267c197d0c8b212c4bcfb","25,462.597584553040578791","No"
"0x3def11baaf371cfada29ded56df690680366a99a","25,263.53340053413558877","No"
"0xf9b9f66077ca02cef2f5e4c82e19bd66868b635b","25,243.487603930274698665","No"
"0xc73f898eb9ef49641502d5921d5c56d5397c11b6","25,236.381522621294889626","No"
"0xed96ec332b21c417a907d48f021120f727494004","25,042.969335531183843497","No"
"0xaf4da3bec83da5bbdfcef872e16cd78b26a97477","24,903.042692615021923474","No"
"0x36aee42f343ed9d1a434371068a650c96055791a","24,838.101163313103202012","No"
"0x9333400441651e4c3866fa3a43207b22cb887c26","24,736.509946576662413058","No"
"0x80b53eb6d63067d4bbfa725b667f813bcde7a6dd","24,658.31012658824212549","No"
"0x262405add9959287b065666cc82512b284092d3f","24,635.290398526100213909","No"
"0xcdf91756b141d1998b25977ad41ac0f062ed317a","24,459.165793286474075151","No"
"0x7608d555a43079046658d86c78eed72535e5f518","24,425.157741283173944031","No"
"0xde2d40872ffbc52b35829eca55fae99acd8aa3e7","24,136.338197826555625086","No"
"0x49db86cd04a63649ef9f9905963baef7dad0c9bc","23,993.757934617272322612","No"
"0x027302d0f59be4180cb82e8c7bba54c2f9ca7158","23,968.063985312506947274","No"
"0xc25d35024dd497d3825115828994bb08d12a3aa7","23,917.603510655816981056","No"
"0xdc04703855a5fd08f577a22f987fb41e49348a9a","22,925.594576635966185578","No"
"0xf8cb8c295eb276e4413a0317ea9a7109084723b3","22,813.458537151362342899","No"
"0x1b72bac3772050fdcaf468cce7e20deb3cb02d89","22,338.892526503794335656","No"
"0x627273a2d7f89b58b0fc0bc4bba795058dc8b0da","22,318.419618502226874056","No"
"0x8a6b6921c50d87a5ea828d1cfdf387dff1eef5db","22,212.333301011285476295","No"
"0xedb5d2378e7066a92d62fb8fa5b1433c63f2d79e","21,914.486208183709623963","No"
"0xa4ce45794200831c5839db8982d6ebc6fcb7c82d","21,734.710945492156429764","No"
"0xa212763d2bddb0bd704f1df9ab9f3a6b64aca633","21,717.162760812689207711","No"
"0xf0d40378cccf031b179577f14f6febb494d2264d","21,625.8892172931487417","No"
"0x4e69e8c6b110d094f8d96c6318fce092cccf5fdb","21,480.595938352978033085","No"
"0x5fa850f6b467f4588b555934a42dfda24ab40d4d","20,983.150609590111023961","No"
"0x2b44d9764fbbd2b07fbc48212aee4da331806062","20,827.253498252104668486","No"
"0x777a26af59ddd567dbe7a4be4799c34408c72873","20,368.077802648875115076","No"
"0x424685f9df711a6d519f13d043894d7ab0e6aa6f","20,258.086571667629258623","No"
"0xda6827f56e62671f446348d12e6815566756d93d","20,225.025707051275107204","No"
"0x9633bac0ae8d720e2016d8268a9030a6acadd784","19,877.967391780363963938","No"
"0xcea292daa1d95c83da4814b9ad07dae391950fc0","19,779.79291930694880166","No"
"0xcf01ceaf894a27025b241dd58cf4366b14a1f9f8","19,286.997978655454678323","No"
"0xc3672e93d2e4ee809ebefa31bf56529cb7eb1f7f","19,143.073577283511632579","No"
"0xccf7872841ba2309ffa42eb0d4b55dcdcf32908a","19,023.609356566727989326","No"
"0x92ecf47d2ce9bd7c45b3f807ee6fac0c91225de8","18,777.726909851161998163","No"
"0x81cfb1afa08a83f11e96ba95db08e4a2fa471bb6","18,732.826442190954873374","No"
"0xc6e1ac5c01c7e9b5551cde4d4fdc70ae5a18cdbe","17,762.381887076115353944","No"
"0xe279bdddf37ed89f59c3ab7626950045febc5012","17,682.168107920134992237","No"
"0x93196959c3d34da2dcb29d206538dfa58d3f178f","17,620.707949411186935697","No"
"0x3616ba9f9f47be4a3560d159ce3ebc1f1fa8d2d2","17,254.504726340611076772","No"
"0x028bba64add3ddb557dfd044773fa0690fa92a62","17,039.941428549219754798","No"
"0xa8ddc541d443d29d61375a3e4e190ac81fb88608","16,920.649259759785404408","No"
"0x3d59a688fbc030f58976d6b4284c461a5776a3cb","16,793.023554860452020006","No"
"0x23abdaf99c0da073b2f51515190d37674ca7d404","16,732.016327522835166057","No"
"0x4ff3aa332fd6b1ee6023fe71d67f595e5b515ea7","16,541.943606368126649137","No"
"0xe4b8dfbafa5fc6d3ec7b501f5a9d3bf1410b11e4","16,526.905252165232482563","No"
"0xc47aa859fa329496db6d498165da7e0b1fe13430","16,133.995958848402060863","No"
"0x0b5f13c246211aabdac9440d3d3281c63caf3a4c","16,126.049954753372889787","No"
"0xc8ca1c02ca26de516cd414b11916ce5b686567bc","16,042.023703022931317097","No"
"0x85ccbe93d1e28d9df153ccc785306edf2d26a587","15,587.000171276165431378","No"
"0x903db2514aa8cf01dc742d5a8e3a67e3f68de05a","15,497.291016312067001683","No"
"0xf9d6d0f7cd8d034fa26f5c81edcd1e3b0d31763b","15,339.164303940507459227","No"
"0x8e67dd5405fd2840c60cfef0b405fc6edc1c0cce","15,338.17717384047811154","No"
"0x70302561609d1a77ace5794fd0984a748ac557ec","14,963.422432447981485146","No"
"0xb873bcf80afa89c2a9e5182f5792d64a03eb4311","14,954.039185045061255674","No"
"0xb489c183b6701f557763a5b2cb82e7a80533918c","14,861.217687064463098631","No"
"0x2ecc24e3f73fc96d0dfac9bd12804b97166395de","14,773.466802600048444293","No"
"0x9deff269b22849889cae9a965769f576a1e72d27","14,486.665631963980529105","No"
"0xc1c68a92b1d73642269075d1dc20c81b502ae11a","14,485.506935148799071229","No"
"0x7366a29950149bc312d868053dd68fd1c83ef790","14,424.567389778061403581","No"
"0xfa8178a99e792f37bbc48150096b3ac230963a8a","14,391.566190997192663515","No"
"0xd10e2b1b66001bd4086d61e43e836ab9c168fd9a","14,390.001067678572334921","No"
"0xc31671a029d6ed8ca7de39c94b9ad2ccc8f6c4e8","14,319.433958375303683486","No"
